61	576	32	+
106	508	32	-
475	708	32	-
4	683	32	-
109	575	32	+
825	870	32	+
311	969	32	-
532	818	32	+
289	497	32	+
759	860	32	-
127	820	32	+
127	929	32	+
127	915	32	-
820	929	32	+
820	915	32	-
915	929	32	-
609	939	32	+
136	609	32	-
367	490	32	+
199	355	32	+
383	447	32	+
193	425	32	+
636	694	32	+
585	687	31	+
576	695	30	+
372	924	29	-
531	969	29	+
311	531	29	-
371	635	29	-
441	580	29	+
136	281	29	+
281	609	29	-
63	927	29	-
253	755	29	+
106	421	28	+
421	508	28	-
304	759	28	+
304	860	28	-
585	797	28	+
687	797	28	+
1	368	28	+
372	575	27	-
109	372	27	-
109	924	27	+
575	924	27	+
534	643	27	-
505	583	27	-
239	495	27	+
239	495	27	-
377	746	27	+
726	867	27	+
258	807	26	+
520	551	25	+
188	480	25	+
407	766	25	+
127	410	25	+
410	820	25	+
410	929	25	+
410	915	25	-
478	494	25	+
4	154	24	-
154	683	24	+
290	441	24	+
290	580	24	+
75	127	24	-
75	410	24	-
75	820	24	-
75	929	24	-
75	915	24	+
387	392	24	-
604	655	24	+
678	828	24	+
682	937	23	+
125	542	23	+
724	757	23	+
457	761	23	+
558	814	23	+
643	887	23	+
534	887	23	-
63	875	23	-
875	927	23	+
173	604	23	-
173	655	23	-
37	405	22	+
83	859	22	+
614	756	22	+
673	893	22	+
140	208	22	+
146	620	22	+
289	728	22	-
497	728	22	-
614	873	22	+
350	527	22	-
76	614	21	+
76	756	21	+
176	559	21	-
127	909	21	+
127	758	21	-
410	909	21	+
410	758	21	-
820	909	21	+
909	929	21	+
909	915	21	-
75	909	21	-
75	758	21	+
758	820	21	-
758	909	21	-
758	929	21	-
758	915	21	+
171	740	21	+
301	383	21	-
301	447	21	-
207	955	21	+
120	583	21	+
120	505	21	-
328	632	21	+
156	176	21	-
125	553	20	+
542	553	20	+
572	724	20	+
572	757	20	+
83	188	20	-
83	480	20	-
188	859	20	-
480	859	20	-
76	932	20	+
614	932	20	+
756	932	20	+
779	951	20	+
174	643	20	+
174	887	20	+
174	534	20	-
304	571	20	+
571	759	20	+
571	860	20	-
616	861	20	+
138	863	20	+
600	607	20	+
473	923	20	+
619	804	20	-
116	989	20	-
253	880	20	+
755	880	20	+
163	888	19	+
61	567	19	+
567	576	19	+
299	765	19	-
298	531	19	-
298	969	19	-
298	311	19	+
348	773	19	+
246	947	19	+
581	779	19	+
581	951	19	+
200	728	19	-
200	289	19	+
200	497	19	+
320	576	19	+
320	695	19	+
63	676	19	-
676	875	19	+
676	927	19	+
331	534	19	+
321	732	19	+
328	600	19	-
328	607	19	-
243	653	19	+
36	636	19	+
36	694	19	+
204	574	19	-
277	688	19	-
145	829	18	+
77	163	18	-
77	888	18	-
511	546	18	-
468	976	18	+
4	593	18	+
593	683	18	-
154	593	18	-
201	308	18	+
262	502	18	+
176	652	18	+
559	652	18	-
107	323	18	-
246	736	18	+
246	569	18	-
246	702	18	-
736	947	18	+
569	736	18	-
569	947	18	-
569	702	18	+
702	736	18	-
702	947	18	-
296	444	18	+
579	950	18	+
60	242	18	-
422	973	18	+
254	409	18	+
515	703	18	+
69	375	18	+
243	284	18	-
284	653	18	-
1	313	18	+
313	368	18	+
247	934	18	-
253	966	18	-
755	966	18	-
880	966	18	-
51	565	18	+
138	760	18	+
61	763	17	+
567	763	17	+
576	763	17	+
30	677	17	+
37	526	17	-
558	618	17	+
618	814	17	+
27	174	17	-
27	643	17	-
27	887	17	-
27	534	17	+
291	802	17	+
5	876	17	-
392	725	17	+
387	725	17	-
742	906	17	-
402	521	17	-
636	923	17	+
54	343	16	+
54	429	16	+
343	429	16	+
172	633	16	+
460	585	16	+
163	443	16	-
77	443	16	+
443	888	16	-
786	982	16	+
400	712	16	-
674	987	16	+
191	865	16	+
446	952	16	-
186	201	16	+
186	308	16	+
166	190	16	+
462	861	16	+
141	595	16	+
141	813	16	-
595	813	16	-
531	801	16	+
801	969	16	+
298	801	16	-
311	801	16	-
296	704	16	+
444	704	16	+
291	917	16	+
802	917	16	+
127	402	16	-
75	402	16	+
402	410	16	-
402	820	16	-
402	909	16	-
402	929	16	-
402	758	16	+
402	915	16	+
335	392	16	-
798	830	16	+
90	417	16	+
243	986	16	-
653	986	16	-
284	986	16	+
377	848	16	+
746	848	16	+
155	619	16	-
155	804	16	+
156	735	16	+
176	735	16	-
128	656	16	+
745	963	15	+
17	864	15	+
211	1001	15	-
364	533	15	-
317	408	15	+
741	845	15	+
275	868	15	+
267	712	15	+
267	400	15	-
83	306	15	+
306	859	15	+
306	480	15	-
188	306	15	-
11	841	15	-
373	486	15	-
503	903	15	+
262	691	15	+
502	691	15	+
874	966	15	-
870	958	15	+
247	933	15	-
595	709	15	+
126	391	15	+
246	815	15	+
736	815	15	+
815	947	15	+
569	815	15	-
702	815	15	-
146	990	15	+
296	529	15	-
444	529	15	-
529	704	15	-
877	890	15	+
290	873	15	-
441	873	15	-
580	873	15	-
151	537	15	-
54	224	15	+
76	403	15	+
590	598	15	-
383	556	15	+
447	556	15	+
301	556	15	-
69	273	15	+
273	375	15	+
388	977	15	+
538	729	15	+
380	694	15	+
380	913	15	+
694	913	15	+
821	934	15	+
247	821	15	-
342	679	15	+
268	682	14	+
268	937	14	+
352	745	14	+
352	963	14	+
605	970	14	-
162	300	14	+
163	812	14	-
77	812	14	+
443	812	14	+
812	888	14	-
118	339	14	-
391	721	14	-
741	911	14	-
845	911	14	-
523	968	14	+
81	267	14	-
81	712	14	-
81	400	14	+
151	437	14	+
248	522	14	-
330	837	14	+
508	816	14	+
106	816	14	-
421	816	14	-
722	884	14	+
135	810	14	+
338	619	14	+
303	486	14	+
303	373	14	-
139	749	14	+
112	520	14	-
247	462	14	-
247	861	14	-
462	933	14	+
861	933	14	+
203	465	14	+
469	735	14	+
94	266	14	+
116	301	14	+
457	563	14	+
86	401	14	+
156	1003	14	-
146	720	14	+
720	990	14	+
296	807	14	-
444	807	14	-
704	807	14	-
258	296	14	-
258	444	14	-
258	704	14	-
258	529	14	+
529	807	14	+
338	406	14	+
173	714	14	+
579	904	14	+
904	950	14	+
231	304	14	+
231	571	14	+
231	759	14	+
231	860	14	-
878	917	14	-
291	878	14	-
802	878	14	-
305	699	14	+
552	557	14	+
260	954	14	+
464	648	14	-
543	545	14	-
430	839	14	+
513	640	14	+
748	850	14	+
66	257	14	-
254	510	14	+
409	510	14	+
377	669	14	-
110	374	14	+
385	982	14	+
598	830	14	+
590	830	14	-
361	954	14	-
778	977	14	+
543	996	14	+
221	589	14	+
221	638	14	+
589	638	14	+
341	972	14	-
65	236	14	+
120	902	14	-
583	902	14	-
505	902	14	+
36	473	14	+
36	923	14	+
473	636	14	+
473	694	14	+
694	923	14	+
737	806	14	-
574	743	14	+
204	743	14	-
24	310	14	+
378	411	14	+
